# OOD-PerceptionBench asset pack v0.9 — file manifest
# path_in_carla_root is relative to the CARLA build root, i.e. the path
# the file occupies after ImportAssets.sh has run.
tarball	path_in_carla_root	sha256	bytes	content_dir	blueprint_id	category	level	author	license	license_url
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Fire_body_Fireman_Clothes_Normal.uexp	5894b34bf074189f403bd73e336690d0a1367a9aa7210ed281d0ac7e429ddae3	6082	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Fire_body_Fireman_Clothes_Roughness.uasset	a3cafd77d5f55c5fb48f23fb9abfd406132958b205fc7a261425323abbd91a66	844	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Fire_body_Fireman_Clothes_Roughness.ubulk	f5237a27a4d249888a552c790bee3d643b15c100cac89fdc42fe2d13c24292c4	6052123	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Fire_body_Fireman_Clothes_Roughness.uexp	45d4be419ddab0e3ebd050758ea4919054213c466e46b632dc6981d038e09884	6002	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Fireman_Clothes.uasset	b1e442b3b84e39a77b121b0f79cde2b6788f49dfb57d928bdfe65fac82316988	2302	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Fireman_Clothes.uexp	2e54f68579a90978ea9f95dfa80ca7183533a9367d747bc9b9f6b492d1f2f5c3	224268	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Fireman_Clothes_Mixed_AO.uasset	ae816f4afe793fa090946d2ecad03914ec2c0477167065ac41ec0354d0d19a24	822	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Fireman_Clothes_Mixed_AO.ubulk	dcad88e9db818766b6b5b6da2067c2bbd9377b12e6cc4f30ee264c6d92421b05	5302089	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Fireman_Clothes_Mixed_AO.uexp	36d88d3d2c08cf12f0e73e17848366890bdf21b0a31bbe39b242eee3b097cdf8	6002	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Fireman_head.uasset	d5319d53bafe1bb293c55281e5d433718f2d7c87773817d51a27104a4df02e40	2718	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Fireman_head.uexp	e59560202a4387d39b52f57489c2d9f551cecf699d5a134ea1607c06717e8f3f	224907	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Fireman_head_Mixed_AO.uasset	5b6bf35bfad745ceaf1d8861acd987c5f9bacbba9ada555d0dca20138185b745	816	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Fireman_head_Mixed_AO.ubulk	0042dd8f7859795bf75be9f986d6612cf6be18efeeb250ff99f1a112d8a6b385	5098150	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Fireman_head_Mixed_AO.uexp	ce950458b9efbcf710b01f36421a05050323f8ecc9a8669a6dc28761e70025e0	6002	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Fireman_head_Opacity.uasset	d67c45d0a57a14e64b8936887d8cdcde4c2d0207e0e5efc93cf6787894c09484	801	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Fireman_head_Opacity.ubulk	eb1e48835a1c90a25f4713ad67298eeb352dc4e77b74429849f6b80f3f1d1514	146722	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Fireman_head_Opacity.uexp	3c71bf5388f48553fdc222c233163762359ef465634d885d7e7998dee79cf62c	5976	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Head_Fireman_head_BaseColor.uasset	ed45aa9ef0a15f6cbe28fadbdb0d487a93f3313675dda97a19eec57594f62e44	828	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Head_Fireman_head_BaseColor.ubulk	010eb33eeda6cfeb00b43f54c89c444c6202efd2eaec62cfed40a681edbafeee	6050727	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Head_Fireman_head_BaseColor.uexp	fe0100d322ec14a6a3aa61c680cd8d64e78df651364c31836adb4e6912c7bb52	6002	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Head_Fireman_head_Metallic.uasset	e514ba6c7b72497a37d99ecd017ada424912fece6dc9ddbbcb8f73dee5665282	826	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Head_Fireman_head_Metallic.ubulk	7dfe87bb863c7915e51dc8faa3e3751e3a981d26c2b11036f8530c10a2e9f4d1	570694	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Head_Fireman_head_Metallic.uexp	eaa268ecab5ddffa21d4006b7f578e9fd3bd64b716ae8a6d13906e19f1ab7a6f	6002	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Head_Fireman_head_Normal.uasset	139beb42f7beb34253b3bcdf2d400c59e39d87a07b5c7888e628e3697d5d6790	1000	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Head_Fireman_head_Normal.ubulk	da1d66f7e9e08f7f26c3e26f9e7f503468d5b3f2c0169a364e1b63890629bb12	17464094	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Head_Fireman_head_Normal.uexp	600438d7a6b3b8885b27a3a140db5cb70bca418a311c61fd22e40defae2a5477	6082	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Head_Fireman_head_Roughness.uasset	ed862b7e5ae8a0b126ea717ca2ac4bfd29577837240dbb516df5a70fd33245ca	828	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Head_Fireman_head_Roughness.ubulk	99791a5e035a90ed2a684f459222700e9aa61cdc701803a0ded8dae37f3dcbe9	6633910	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Head_Fireman_head_Roughness.uexp	87c71a4fa3a8f09fab5f59a4bc7464ad8c36c184e7a3940f9ef069d5ddbc3679	6002	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Navesnoe_shlem_Breath_system_shlem_BaseCol.uasset	6f5b597ac4493f05379a72eef8f573d715330d40d21ad046c05fa24d51525692	858	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Navesnoe_shlem_Breath_system_shlem_BaseCol.ubulk	84bfb9b5e75e13219822bbac52057059e487bcf1c889ec386c411a1aa83c71b8	6456408	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Navesnoe_shlem_Breath_system_shlem_BaseCol.uexp	f1f214d44de87dad65e1c0ea479f28063057d5da4b1576ca25e8fcf743ee0f58	6002	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Navesnoe_shlem_Breath_system_shlem_Metalli.uasset	0ca3868f3012dc86ca44763b09996b177d4f5564f43a87eb542129d2bfd78a88	858	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Navesnoe_shlem_Breath_system_shlem_Metalli.ubulk	b0292ee17029fd8926cb2811218d95dd726790ecba7d89f3e537abfc1930ed9c	2956830	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Navesnoe_shlem_Breath_system_shlem_Metalli.uexp	a5d0574ca85bd84c1b761dd38d9fe1eea3c84d35ed1c35c58425535c57eeb29c	6002	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Navesnoe_shlem_Breath_system_shlem_Normal.uasset	bc56cd030002e70058e3cbbbf73c72aa18f6f5f9714703bc3a5da156b47d2804	1034	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Navesnoe_shlem_Breath_system_shlem_Normal.ubulk	257e1b2d553197a6b877c5add360527b188626445cb5fed01a0750b5f420ffe0	15878568	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Navesnoe_shlem_Breath_system_shlem_Normal.uexp	f949038f9d3e0b5ddf690853a6d8eff78ad0f1d716db96b183dc2e4b2c8a0472	6082	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Navesnoe_shlem_Breath_system_shlem_Roughne.uasset	7c62d6903a153b9398daa8be93a480f71a3d08c85fb468b0d3861e36ab1f11a4	858	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Navesnoe_shlem_Breath_system_shlem_Roughne.ubulk	07cd1c0181e38f33a56df239fe4b05c9cc9044a28e2f8b3b00ff7e1bc0643e14	6487170	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Navesnoe_shlem_Breath_system_shlem_Roughne.uexp	03f505022b6274546e1b81735914bc3ab9ad328a167f94ede406c550ef2e1309	6002	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Opacity_material.uasset	15be2515f9cb064caa3c5037243e19f0d2283dea8efde479cfed5c34880f3610	1958	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Opacity_material.uexp	55c07a7592f234c7a268f746b5e9dc09063615c29d9c9e4d28b2eed03803d8f5	283326	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Opacity_shlem.uasset	c2fda943d71b26368ce0bc071b3cc0fa8db8c21d2b0225eee3edafc2515a907f	1917	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/Opacity_shlem.uexp	1173fa102527982ce883d38ff3646ec9e7343fc5d3a5cdd7c1095f9d9d1b9f99	283229	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/firefighter.uasset	7efed496b4ace371b3e6ce2c8a1ffebf62e5ec59d79e23b2a201d4e54b7f8b70	5496	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/firefighter.uexp	0cae8b8ffe81ad9dee6debf03d5eac3d8a8159f98629e3e0a4c28f465a4e3059	3720755	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/firefighter_Kurtka_PhysicsAsset.uasset	5089588a576bf44b036e1b515fa7d69a95564ba79cbb909bf7d37417fb4fadd8	6250	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/firefighter_Kurtka_PhysicsAsset.uexp	756ea88e520fdd2da5e7931415d3001c69c661444832762c7f29e119fe66a58b	20220	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/firefighter_Kurtka_Skeleton.uasset	9b27d5cc18c0a199d64886f5e1832b759177fdfcc2ba5048821d93494e01a1e0	2365	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
ood-perceptionbench-walkers-ccbync-v0.9.tar.gz	CarlaUE4/Content/Firefighter/Static/Other/Firefighter/firefighter_Kurtka_Skeleton.uexp	54281be0820a1d1e53de9c2a37366b9fcfbdf78cc983f193b7f2c797304a7cd0	7518	Firefighter	walker.pedestrian.firefighter	pedestrian	visual_shift	KIFIR	CC BY-NC 4.0	https://creativecommons.org/licenses/by-nc/4.0/
